instrument_name,tick_size_steps,quote_currency,min_trade_amount,counter_currency,settlement_period,settlement_currency,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,option_type,expiration_timestamp,creation_timestamp,instrument_id,base_currency,contract_size,tick_size,instrument_type,taker_commission,maker_commission,strike,is_active,kind,rfq,price_index,creation_date,expiration_date,Date,Time
BTC-21FEB24-54500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294199,BTC,1,0.0001,54500,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-54500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294200,BTC,1,0.0001,54500,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-55000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294201,BTC,1,0.0001,55000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-55000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294202,BTC,1,0.0001,55000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-55500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294203,BTC,1,0.0001,55500,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-55500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294204,BTC,1,0.0001,55500,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-56000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294205,BTC,1,0.0001,56000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-56000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294206,BTC,1,0.0001,56000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-56500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294207,BTC,1,0.0001,56500,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-56500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294208,BTC,1,0.0001,56500,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-57000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,call,1.70824E+12,294209,BTC,1,0.0001,57000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
BTC-21FEB24-57000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",BTC,0.1,USD,day,BTC,0.0001,25,0.0003,put,1.70824E+12,294210,BTC,1,0.0001,57000,TRUE,1.7085E+12,reversed,0.0003,0.0003,option,FALSE,btc_usd,18/2/2024 8:01,21/2/2024 8:00,,
