Date,best_bid_amount,best_ask_amount,estimated_delivery_price,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,open_interest,max_price,min_price,last_price,settlement_price,instrument_name,mark_price,index_price,state,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,strike,expiration_date,dte,spot,option_type,mid_price,mark_price_usd,mid_price_usd,time
25/2/2024,21,14,3060.5,66.42,70.44,SYN.ETH-28FEB24,3063.9852,69.04,0.0008,0.0011,0,2,0.02,0.0001,0.0008,nan,ETH-28FEB24-3400-C,0.001,3060.5,open,1.71E+12,0.00924,-3.02901,0.23551,0.00049,0.04199,4.27,2,33.3333,0.0006,0.0008,3400,28/2/2024 16:00,2,3056.96,call,0.00095,3.05696,2.904112,35:12.5
25/2/2024,139,60,3060.53,66.21,72.29,SYN.ETH-28FEB24,3063.9152,70.41,0.0004,0.0007,0,5,0.017,0.0001,0.0005,nan,ETH-28FEB24-3450-C,0.0006,3060.53,open,1.71E+12,0.00583,-1.82557,0.16105,0.00033,0.02646,7.63,5,0,0.0005,0.0005,3450,28/2/2024 16:00,2,3056.96,call,0.00055,1.834176,1.681328,35:12.5
25/2/2024,257,42,3060.53,66.41,72.93,SYN.ETH-28FEB24,3063.9152,71.23,0.0002,0.0004,0,0,0.015,0.0001,,nan,ETH-28FEB24-3500-C,0.0003,3060.53,open,1.71E+12,0.0035,-1.03839,0.10436,0.00021,0.01586,0,0,,,,3500,28/2/2024 16:00,2,3056.96,call,0.0003,0.917088,0.917088,35:12.5
25/2/2024,0,5,3060.53,0,79.46,SYN.ETH-28FEB24,3063.9152,73.01,0,0.0004,0,0,0.015,0.0001,,nan,ETH-28FEB24-3550-C,0.0002,3060.53,open,1.71E+12,0.00224,-0.64829,0.07095,0.00014,0.01015,0,0,,,,3550,28/2/2024 16:00,2,3056.96,call,0.0002,0.611392,0.611392,35:12.5
25/2/2024,0,7,3060.5,0,82.55,SYN.ETH-28FEB24,3063.9852,76.55,0,0.0003,0,0,0.015,0.0001,,nan,ETH-28FEB24-3600-C,0.0002,3060.5,open,1.71E+12,0.0017,-0.50024,0.05565,0.00011,0.00769,0,0,,,,3600,28/2/2024 16:00,2,3056.96,call,0.00015,0.611392,0.458544,35:12.5
25/2/2024,0,4,3060.53,0,92.04,SYN.ETH-28FEB24,3063.9152,76.55,0,0.0004,0,0,0.015,0.0001,,nan,ETH-28FEB24-3650-C,0.0001,3060.53,open,1.71E+12,0.00093,-0.25951,0.03269,6.00E-05,0.00422,0,0,,,,3650,28/2/2024 16:00,2,3056.96,call,0.0002,0.305696,0.611392,35:12.5
25/2/2024,0,4,3060.5,0,101.14,SYN.ETH-28FEB24,3063.9852,76.55,0,0.0005,0,0,0.015,0.0001,,nan,ETH-28FEB24-3700-C,0,3060.5,open,1.71E+12,0.0005,-0.13115,0.01855,4.00E-05,0.00225,0,0,,,,3700,28/2/2024 16:00,2,3056.96,call,0.00025,0,0.76424,35:12.5
25/2/2024,0,0,3056.32,0,0,SYN.ETH-28FEB24,3059.8973,82.74,0,0,0,0,0.1945,0.141,nan,nan,ETH-28FEB24-2550-C,0.1667,3056.32,open,1.71E+12,0.18631,-0.54176,0.03512,6.00E-05,0.99541,0,0,nan,nan,nan,2550,28/2/2024 16:00,2,3056.96,put,0,509.595232,0,38:33.7
25/2/2024,0,0,3056.32,0,0,SYN.ETH-28FEB24,3059.8973,82.14,0,0,0,0,0.18,0.1245,nan,nan,ETH-28FEB24-2600-C,0.1505,3056.32,open,1.71E+12,0.18887,-1.01694,0.06641,0.00012,0.99057,0,0,nan,nan,nan,2600,28/2/2024 16:00,2,3056.96,put,0,460.07248,0,38:33.7
25/2/2024,0,0,3056.22,0,0,SYN.ETH-28FEB24,3059.9016,77.85,0,0,0,0,0.165,0.1075,nan,nan,ETH-28FEB24-2650-C,0.1343,3056.22,open,1.71E+12,0.19142,-1.38426,0.09538,0.00018,0.98569,0,0,nan,nan,nan,2650,28/2/2024 16:00,2,3056.96,put,0,410.549728,0,38:33.7
25/2/2024,0,0,3056.32,0,0,SYN.ETH-28FEB24,3059.8973,72.25,0,0,0,0,0.149,0.0905,nan,nan,ETH-28FEB24-2700-C,0.1181,3056.32,open,1.71E+12,0.19376,-1.71832,0.12758,0.00026,0.97989,0,0,nan,nan,nan,2700,28/2/2024 16:00,2,3056.96,put,0,361.026976,0,38:33.7
25/2/2024,0,0,3056.32,0,0,SYN.ETH-28FEB24,3059.8973,68.04,0,0,0,0,0.134,0.074,nan,nan,ETH-28FEB24-2750-C,0.102,3056.32,open,1.71E+12,0.19483,-2.35328,0.18553,0.0004,0.96856,0,0,nan,nan,nan,2750,28/2/2024 16:00,2,3056.96,put,0,311.80992,0,38:33.7
25/2/2024,0,0,3056.32,0,0,SYN.ETH-28FEB24,3059.8973,64.65,0,0,0,0,0.1195,0.057,nan,nan,ETH-28FEB24-2800-C,0.0862,3056.32,open,1.71E+12,0.19386,-3.34417,0.27746,0.00062,0.94838,0,0,nan,nan,nan,2800,28/2/2024 16:00,2,3056.96,put,0,263.509952,0,38:33.7
25/2/2024,0,0,3056.32,0,0,SYN.ETH-28FEB24,3059.8973,61.58,0,0,0,0,0.105,0.0405,nan,nan,ETH-28FEB24-2850-C,0.0707,3056.32,open,1.71E+12,0.18985,-4.68229,0.40787,0.00096,0.91508,0,0,nan,nan,nan,2850,28/2/2024 16:00,2,3056.96,put,0,216.127072,0,38:33.7
25/2/2024,0,0,3056.22,0,0,SYN.ETH-28FEB24,3059.9016,60.42,0,0,0,0,0.098,0.033,nan,nan,ETH-28FEB24-2875-C,0.0632,3056.22,open,1.71E+12,0.18601,-5.5371,0.49153,0.00118,0.89052,0,0,nan,nan,nan,2875,28/2/2024 16:00,2,3056.96,put,0,193.199872,0,38:33.7
25/2/2024,0,0,3056.32,0,0,SYN.ETH-28FEB24,3059.8973,59.4,0,0,0,0,0.0915,0.0255,nan,nan,ETH-28FEB24-2900-C,0.056,3056.32,open,1.71E+12,0.18074,-6.4695,0.58425,0.00143,0.85984,0,0,nan,nan,nan,2900,28/2/2024 16:00,2,3056.96,put,0,171.18976,0,38:33.7
25/2/2024,10,0,3056.32,0,0,SYN.ETH-28FEB24,3059.8973,58.99,0.0005,0,0,0,0.085,0.019,nan,nan,ETH-28FEB24-2925-C,0.0491,3056.32,open,1.71E+12,0.17341,-7.55823,0.68726,0.00169,0.82041,0,0,nan,nan,nan,2925,28/2/2024 16:00,2,3056.96,put,0.00025,150.096736,0.76424,38:33.7
25/2/2024,3,0,3056.32,0,0,SYN.ETH-28FEB24,3059.8973,58.15,0.022,0,0,0,0.079,0.013,nan,nan,ETH-28FEB24-2950-C,0.0425,3056.32,open,1.71E+12,0.16491,-8.50615,0.78467,0.00196,0.776,0,0,nan,nan,nan,2950,28/2/2024 16:00,2,3056.96,put,0.011,129.9208,33.62656,38:33.7
25/2/2024,3,0,3056.32,0,0,SYN.ETH-28FEB24,3059.8973,57.81,0.014,0,0,0,0.073,0.0085,nan,nan,ETH-28FEB24-2975-C,0.0364,3056.32,open,1.71E+12,0.15443,-9.46106,0.87788,0.00221,0.72328,0,0,nan,nan,nan,2975,28/2/2024 16:00,2,3056.96,put,0.007,111.273344,21.39872,38:33.7
25/2/2024,3,0,3056.32,0,0,SYN.ETH-28FEB24,3059.8973,57.6,0.005,0,0,1,0.0675,0.0055,0.027,nan,ETH-28FEB24-3000-C,0.0308,3056.32,open,1.71E+12,0.14249,-10.26655,0.95601,0.00241,0.6646,81.98,1,0,0.027,0.027,3000,28/2/2024 16:00,2,3056.96,put,0.0025,94.154368,7.6424,38:33.7
25/2/2024,10,0,3056.32,0,0,SYN.ETH-28FEB24,3059.8973,57.63,0.0005,0,0,0,0.0625,0.003,,nan,ETH-28FEB24-3025-C,0.0258,3056.32,open,1.71E+12,0.1294,-10.87741,1.01243,0.00255,0.60137,0,0,,,,3025,28/2/2024 16:00,2,3056.96,put,0.00025,78.869568,0.76424,38:33.7
25/2/2024,348,2,3056.32,56.65,61.05,SYN.ETH-28FEB24,3059.8973,58.54,0.021,0.0225,0,15,0.058,0.0017,0.022,nan,ETH-28FEB24-3050-C,0.0216,3056.32,open,1.71E+12,0.11558,-11.37355,1.0422,0.00259,0.53572,939.28,16,18.9189,0.018,0.023,3050,28/2/2024 16:00,2,3056.96,put,0.02175,66.030336,66.48888,38:33.7
25/2/2024,169,1,3056.32,57.97,60.9,SYN.ETH-28FEB24,3059.8973,59.83,0.0175,0.0185,0,42,0.054,0.0009,0.0185,nan,ETH-28FEB24-3075-C,0.0181,3056.32,open,1.71E+12,0.10203,-11.64363,1.04381,0.00254,0.47196,2551.88,45,32.1429,0.014,0.0205,3075,28/2/2024 16:00,2,3056.96,put,0.018,55.330976,55.02528,38:33.7
25/2/2024,474,24,3056.32,57.73,60.73,SYN.ETH-28FEB24,3059.8973,60.05,0.014,0.015,0,710,0.05,0.0001,0.016,nan,ETH-28FEB24-3100-C,0.0148,3056.32,open,1.71E+12,0.08889,-11.41706,1.01973,0.00247,0.41014,27636.3,714,45.4545,0.011,0.0165,3100,28/2/2024 16:00,2,3056.96,put,0.0145,45.243008,44.32592,38:33.7
25/2/2024,442,23,3056.32,59.03,62.17,SYN.ETH-28FEB24,3059.8973,60.77,0.0115,0.0125,0,26,0.046,0.0001,0.013,nan,ETH-28FEB24-3125-C,0.0121,3056.32,open,1.71E+12,0.07658,-11.03699,0.9742,0.00233,0.35267,986.82,26,30,0.01,0.0135,3125,28/2/2024 16:00,2,3056.96,put,0.012,36.989216,36.68352,38:33.7
25/2/2024,848,22,3056.32,58.91,62.28,SYN.ETH-28FEB24,3059.8973,61.43,0.009,0.01,0,104,0.0425,0.0001,0.01,nan,ETH-28FEB24-3150-C,0.0097,3056.32,open,1.71E+12,0.06523,-10.44252,0.91179,0.00216,0.29987,4305.57,154,33.3333,0.0075,0.01,3150,28/2/2024 16:00,2,3056.96,put,0.0095,29.652512,29.04112,38:33.7
25/2/2024,144,6,3056.32,60.89,62.72,SYN.ETH-28FEB24,3059.8973,62.14,0.0075,0.008,0,3,0.0395,0.0001,0.0085,nan,ETH-28FEB24-3175-C,0.0078,3056.32,open,1.71E+12,0.05501,-9.70739,0.83792,0.00196,0.25251,75.04,3,6.25,0.008,0.0085,3175,28/2/2024 16:00,2,3056.96,put,0.00775,23.844288,23.69144,38:33.7
25/2/2024,135,8,3056.34,61.76,63.78,SYN.ETH-28FEB24,3059.9431,63,0.006,0.0065,0,29,0.0365,0.0001,0.007,nan,ETH-28FEB24-3200-C,0.0063,3056.34,open,1.71E+12,0.04609,-8.91325,0.75865,0.00175,0.21133,583.54,29,45.8333,0.0043,0.0075,3200,28/2/2024 16:00,2,3056.96,put,0.00625,19.258848,19.106,38:33.7
25/2/2024,23,257,3056.34,62.72,65.87,SYN.ETH-28FEB24,3059.9431,63.79,0.0048,0.0055,0,10,0.034,0.0001,0.0041,nan,ETH-28FEB24-3225-C,0.005,3056.34,open,1.71E+12,0.03826,-8.04925,0.67667,0.00154,0.17525,127.12,10,-2.381,0.0041,0.0042,3225,28/2/2024 16:00,2,3056.96,put,0.00515,15.2848,15.743344,38:33.7
25/2/2024,10,13,3056.2,63.51,65.57,SYN.ETH-28FEB24,3060.0288,64.4,0.0038,0.0042,0,15,0.0315,0.0001,0.0025,nan,ETH-28FEB24-3250-C,0.004,3056.2,open,1.71E+12,0.03142,-7.13822,0.59435,0.00134,0.14377,113.96,15,-3.8462,0.0025,0.0026,3250,28/2/2024 16:00,2,3056.96,put,0.004,12.22784,12.22784,38:33.7
25/2/2024,56,12,3056.34,63.75,66.71,SYN.ETH-28FEB24,3059.9431,65.11,0.0029,0.0034,0,7,0.029,0.0001,0.0025,nan,ETH-28FEB24-3275-C,0.0031,3056.34,open,1.71E+12,0.02564,-6.26396,0.51589,0.00115,0.11718,50.97,7,25,0.002,0.0025,3275,28/2/2024 16:00,2,3056.96,put,0.00315,9.476576,9.629424,38:33.7
25/2/2024,10,13,3056.34,64.74,67.48,SYN.ETH-28FEB24,3059.9431,65.83,0.0023,0.0027,0,7,0.0265,0.0001,0.0021,nan,ETH-28FEB24-3300-C,0.0025,3056.34,open,1.71E+12,0.02081,-5.44363,0.44342,0.00098,0.09504,41.96,7,40,0.0015,0.0021,3300,28/2/2024 16:00,2,3056.96,put,0.0025,7.6424,7.6424,38:33.7
25/2/2024,31,10,3056.34,65.26,69.12,SYN.ETH-28FEB24,3059.9431,67.34,0.0013,0.0017,0,13,0.023,0.0001,0.001,nan,ETH-28FEB24-3350-C,0.0015,3056.34,open,1.71E+12,0.01354,-4.01315,0.31956,0.00069,0.06176,42.42,13,0,0.0009,0.0012,3350,28/2/2024 16:00,2,3056.96,put,0.0015,4.58544,4.58544,38:33.7
25/2/2024,21,14,3056.34,67.14,71.19,SYN.ETH-28FEB24,3059.9431,68.98,0.0008,0.0011,0,2,0.0195,0.0001,0.0008,nan,ETH-28FEB24-3400-C,0.0009,3056.34,open,1.71E+12,0.00874,-2.84522,0.22519,0.00047,0.03982,4.27,2,33.3333,0.0006,0.0008,3400,28/2/2024 16:00,2,3056.96,put,0.00095,2.751264,2.904112,38:33.7
25/2/2024,123,10,3056.34,66.85,71.16,SYN.ETH-28FEB24,3059.9431,70.06,0.0004,0.0006,0,5,0.0165,0.0001,0.0005,nan,ETH-28FEB24-3450-C,0.0005,3056.34,open,1.71E+12,0.00539,-1.66487,0.15088,0.00031,0.02454,7.63,5,0,0.0005,0.0005,3450,28/2/2024 16:00,2,3056.96,put,0.0005,1.52848,1.52848,38:33.7
25/2/2024,243,84,3056.34,67,73.57,SYN.ETH-28FEB24,3059.9431,70.82,0.0002,0.0004,0,0,0.015,0.0001,,nan,ETH-28FEB24-3500-C,0.0003,3056.34,open,1.71E+12,0.00319,-0.93374,0.09653,0.0002,0.01451,0,0,,,,3500,28/2/2024 16:00,2,3056.96,put,0.0003,0.917088,0.917088,38:33.7
25/2/2024,0,5,3056.34,0,80.1,SYN.ETH-28FEB24,3059.9431,73.01,0,0.0004,0,0,0.015,0.0001,,nan,ETH-28FEB24-3550-C,0.0002,3056.34,open,1.71E+12,0.00211,-0.60651,0.06729,0.00013,0.00957,0,0,,,,3550,28/2/2024 16:00,2,3056.96,put,0.0002,0.611392,0.611392,38:33.7
25/2/2024,0,7,3056.2,0,83.16,SYN.ETH-28FEB24,3060.0288,76.55,0,0.0003,0,0,0.015,0.0001,,nan,ETH-28FEB24-3600-C,0.0002,3056.2,open,1.71E+12,0.0016,-0.46852,0.05279,0.0001,0.00726,0,0,,,,3600,28/2/2024 16:00,2,3056.96,put,0.00015,0.611392,0.458544,38:33.7
25/2/2024,0,4,3056.34,0,92.67,SYN.ETH-28FEB24,3059.9431,76.55,0,0.0004,0,0,0.015,0.0001,,nan,ETH-28FEB24-3650-C,0.0001,3056.34,open,1.71E+12,0.00087,-0.24199,0.03085,6.00E-05,0.00397,0,0,,,,3650,28/2/2024 16:00,2,3056.96,put,0.0002,0.305696,0.611392,38:33.7
25/2/2024,0,4,3056.2,0,101.78,SYN.ETH-28FEB24,3060.0288,76.55,0,0.0005,0,0,0.015,0.0001,,nan,ETH-28FEB24-3700-C,0,3056.2,open,1.71E+12,0.00046,-0.12182,0.01743,3.00E-05,0.00211,0,0,,,,3700,28/2/2024 16:00,2,3056.96,put,0.00025,0,0.76424,38:33.7
25/2/2024,28,28,3058.4,0,999,ETH-1MAR24,3064.76,133.55,0.0001,1,0,0,0.4315,0.395,nan,0.407564,ETH-1MAR24-1800-C,0.4127,3058.4,open,1.71E+12,0.23096,-0.03105,0.00218,0,0.99984,0,0,nan,nan,nan,1800,1/3/2024 16:00,4,3056.96,call,0.50005,1261.607392,1528.632848,33:47.6
25/2/2024,25,26,3058.02,0,349.21,ETH-1MAR24,3064.79,117.15,0.0001,0.37,0,2,0.3685,0.3275,0.35,0.341736,ETH-1MAR24-2000-C,0.3474,3058.02,open,1.71E+12,0.25649,-0.07921,0.00634,0,0.99949,2101.04,2,2.9412,0.34,0.35,2000,1/3/2024 16:00,4,3056.96,call,0.18505,1061.987904,565.690448,33:47.6
25/2/2024,24,24,3058.4,0,999,ETH-1MAR24,3064.76,117.15,0.0001,1,0,0,0.339,0.294,,0.308859,ETH-1MAR24-2100-C,0.3149,3058.4,open,1.71E+12,0.2688,-0.24752,0.0198,1.00E-05,0.99822,0,0,,,,2100,1/3/2024 16:00,4,3056.96,call,0.50005,962.636704,1528.632848,33:47.6
25/2/2024,23,23,3058.4,0,999,ETH-1MAR24,3064.76,116.41,0.0001,1,0,1,0.3095,0.26,0.105,0.276067,ETH-1MAR24-2200-C,0.2824,3058.4,open,1.71E+12,0.28034,-0.61769,0.04972,4.00E-05,0.99505,0,0,,,,2200,1/3/2024 16:00,4,3056.96,call,0.50005,863.285504,1528.632848,33:47.6
25/2/2024,22,22,3058.4,0,999,ETH-1MAR24,3064.76,107.37,0.0001,1,0,0,0.293,0.2435,,0.259585,ETH-1MAR24-2250-C,0.266,3058.4,open,1.71E+12,0.28689,-0.53865,0.047,4.00E-05,0.99536,0,0,,,,2250,1/3/2024 16:00,4,3056.96,call,0.50005,813.15136,1528.632848,33:47.6
25/2/2024,22,22,3058.02,0,999,ETH-1MAR24,3064.79,105.69,0.0001,1,0,0,0.278,0.2265,,0.243197,ETH-1MAR24-2300-C,0.2498,3058.02,open,1.71E+12,0.29234,-0.76299,0.06764,5.00E-05,0.993,0,0,,,,2300,1/3/2024 16:00,4,3056.96,call,0.50005,763.628608,1528.632848,33:47.6
25/2/2024,21,21,3058.4,0,999,ETH-1MAR24,3064.76,102.5,0.0001,1,0,0,0.263,0.21,,0.226794,ETH-1MAR24-2350-C,0.2336,3058.4,open,1.71E+12,0.29772,-0.96936,0.08861,7.00E-05,0.99048,0,0,,,,2350,1/3/2024 16:00,4,3056.96,call,0.50005,714.105856,1528.632848,33:47.6
25/2/2024,840,840,3058.4,0,129.76,ETH-1MAR24,3064.76,98.89,0.215,0.2195,0,106,0.2475,0.193,0.1835,0.210468,ETH-1MAR24-2400-C,0.2174,3058.4,open,1.71E+12,0.30288,-1.19415,0.11314,9.00E-05,0.9874,0,0,,,,2400,1/3/2024 16:00,4,3056.96,call,0.21725,664.583104,664.12456,33:47.6
25/2/2024,840,840,3058.02,0,123.51,ETH-1MAR24,3064.79,95.38,0.199,0.2035,0,835,0.2325,0.176,0.102,0.194237,ETH-1MAR24-2450-C,0.2013,3058.02,open,1.71E+12,0.3076,-1.47155,0.14455,0.00013,0.98325,0,0,,,,2450,1/3/2024 16:00,4,3056.96,call,0.20125,615.366048,615.2132,33:47.6
25/2/2024,840,840,3058.4,0,112.86,ETH-1MAR24,3064.76,89.9,0.1825,0.187,0,478,0.217,0.1595,0.151,0.177886,ETH-1MAR24-2500-C,0.1851,3058.4,open,1.71E+12,0.31264,-1.62329,0.16918,0.00016,0.97985,0,0,,,,2500,1/3/2024 16:00,4,3056.96,call,0.18475,565.843296,564.77336,33:47.6
25/2/2024,840,840,3058.4,0,106.42,ETH-1MAR24,3064.76,84.84,0.166,0.171,0,575,0.2015,0.1425,0.101,0.161597,ETH-1MAR24-2550-C,0.1689,3058.4,open,1.71E+12,0.31711,-1.8333,0.20246,0.0002,0.97507,0,0,,,,2550,1/3/2024 16:00,4,3056.96,call,0.1685,516.320544,515.09776,33:47.6
25/2/2024,840,840,3058.4,0,99.63,ETH-1MAR24,3064.76,79.53,0.15,0.155,0,1371,0.1855,0.1255,0.147,0.145362,ETH-1MAR24-2600-C,0.1528,3058.4,open,1.71E+12,0.32119,-2.0447,0.2409,0.00025,0.96929,2231.53,5,0,0.147,0.147,2600,1/3/2024 16:00,4,3056.96,call,0.1525,467.103488,466.1864,33:47.6
25/2/2024,28,36,3058.4,54.09,89.27,ETH-1MAR24,3064.76,75.87,0.1355,0.1385,0,9380,0.1705,0.109,0.139,0.129401,ETH-1MAR24-2650-C,0.1368,3058.4,open,1.71E+12,0.32325,-2.49175,0.3077,0.00034,0.9586,11049.08,26,8.1712,0.1285,0.139,2650,1/3/2024 16:00,4,3056.96,call,0.137,418.192128,418.80352,33:47.6
25/2/2024,3,840,3058.4,62.61,85.04,ETH-1MAR24,3064.76,72.07,0.12,0.123,0,5638,0.1555,0.0925,0.0915,0.113549,ETH-1MAR24-2700-C,0.121,3058.4,open,1.71E+12,0.32389,-2.99631,0.38955,0.00045,0.9444,0,0,,,,2700,1/3/2024 16:00,4,3056.96,call,0.1215,369.89216,371.42064,33:47.6
25/2/2024,240,240,3058.02,58.02,74.64,ETH-1MAR24,3064.79,68.3,0.104,0.1065,0,4700,0.141,0.076,0.068,0.09805,ETH-1MAR24-2750-C,0.1054,3058.02,open,1.71E+12,0.3224,-3.5832,0.49158,0.0006,0.92498,0,0,,,,2750,1/3/2024 16:00,4,3056.96,call,0.10525,322.203584,321.74504,33:47.6
25/2/2024,32,36,3058.4,59.05,75.51,ETH-1MAR24,3064.76,65.58,0.089,0.0925,0,10146,0.127,0.06,0.093,0.083116,ETH-1MAR24-2800-C,0.0902,3058.4,open,1.71E+12,0.31653,-4.42081,0.63161,0.0008,0.89494,6709.42,25,32.8571,0.07,0.093,2800,1/3/2024 16:00,4,3056.96,call,0.09075,275.737792,277.41912,33:47.6
25/2/2024,860,840,3058.4,49.18,71.64,ETH-1MAR24,3064.76,63.18,0.0725,0.078,0,1241,0.113,0.0445,0.0787,0.069096,ETH-1MAR24-2850-C,0.0757,3058.4,open,1.71E+12,0.3059,-5.37801,0.79753,0.00105,0.85332,1608.26,7,12.4286,0.07,0.0789,2850,1/3/2024 16:00,4,3056.96,call,0.07525,231.411872,230.03624,33:47.6
25/2/2024,36,876,3058.4,58.32,69.02,ETH-1MAR24,3064.76,61.76,0.061,0.0645,0,4350,0.1005,0.031,0.064,0.056118,ETH-1MAR24-2900-C,0.0621,3058.4,open,1.71E+12,0.28839,-6.49885,0.98586,0.00132,0.79523,50758.56,327,34.7368,0.047,0.064,2900,1/3/2024 16:00,4,3056.96,call,0.06275,189.837216,191.82424,33:47.6
25/2/2024,60,36,3058.4,57.58,65.44,ETH-1MAR24,3064.76,61.7,0.0485,0.0515,0,7175,0.0895,0.02,0.0516,0.04476,ETH-1MAR24-2950-C,0.0501,3058.4,open,1.71E+12,0.26327,-7.70541,1.17009,0.00157,0.71935,19551.76,139,39.4595,0.037,0.0518,2950,1/3/2024 16:00,4,3056.96,call,0.05,153.153696,152.848,33:47.6
25/2/2024,1,36,3058.02,60.68,64.19,ETH-1MAR24,3064.79,61.69,0.039,0.0405,0,11563,0.079,0.012,0.0405,0.035085,ETH-1MAR24-3000-C,0.0394,3058.02,open,1.71E+12,0.23361,-8.60657,1.3071,0.00176,0.63332,133472.27,1568,80,0.0225,0.0405,3000,1/3/2024 16:00,4,3056.96,call,0.03975,120.444224,121.51416,33:47.6
25/2/2024,390,240,3058.25,58.96,63.41,ETH-1MAR24,3064.43,61.96,0.029,0.031,0,4420,0.07,0.0065,0.0285,0.026942,ETH-1MAR24-3050-C,0.0303,3058.25,open,1.71E+12,0.20075,-9.11179,1.37778,0.00184,0.54076,104861.8,1624,62.8571,0.017,0.0285,3050,1/3/2024 16:00,4,3056.96,call,0.03,92.625888,91.7088,33:47.6
25/2/2024,6,35,3058.25,62.49,63.6,ETH-1MAR24,3064.63,62.81,0.023,0.0235,0,12410,0.062,0.0032,0.023,0.020613,ETH-1MAR24-3100-C,0.0231,3058.25,open,1.71E+12,0.1679,-9.21273,1.37421,0.00181,0.44999,172000.8,3290,100,0.011,0.024,3100,1/3/2024 16:00,4,3056.96,call,0.02325,70.615776,71.07432,33:47.6
25/2/2024,148,886,3058.25,62.56,65.15,ETH-1MAR24,3064.43,63.87,0.012,0.013,0,14621,0.0475,0.0001,0.0125,0.01125,ETH-1MAR24-3200-C,0.0125,3058.25,open,1.71E+12,0.10797,-8.06151,1.18262,0.00154,0.28702,111638.9,3680,108.3333,0.006,0.0135,3200,1/3/2024 16:00,4,3056.96,call,0.0125,38.212,38.212,33:47.6
25/2/2024,9,155,3058.25,63.95,65.72,ETH-1MAR24,3064.43,64.43,0.006,0.0065,0,8185,0.0355,0.0001,0.0065,0.005705,ETH-1MAR24-3300-C,0.0061,3058.25,open,1.71E+12,0.06209,-5.90283,0.85841,0.00111,0.164,33994.45,2116,103.125,0.0032,0.007,3300,1/3/2024 16:00,4,3056.96,call,0.00625,18.647456,19.106,33:47.6
25/2/2024,3,16,3058.25,65.71,67.34,ETH-1MAR24,3064.43,66.36,0.0029,0.0032,0,3382,0.0275,0.0001,0.003,0.002979,ETH-1MAR24-3400-C,0.003,3058.25,open,1.71E+12,0.03396,-3.97179,0.56081,0.0007,0.08936,1663.92,199,100,0.0015,0.0037,3400,1/3/2024 16:00,4,3056.96,call,0.00305,9.17088,9.323728,33:47.6
25/2/2024,30,196,3058.25,68.82,73.35,ETH-1MAR24,3064.43,70.69,0.0006,0.0009,0,1846,0.0165,0.0001,0.0005,0.000835,ETH-1MAR24-3600-C,0.0007,3058.25,open,1.71E+12,0.00929,-1.49711,0.19844,0.00023,0.02435,1752,781,0,0.0004,0.0011,3600,1/3/2024 16:00,4,3056.96,call,0.00075,2.139872,2.29272,33:47.6
25/2/2024,319,106,3058.26,70.76,76.3,ETH-1MAR24,3064.62,73.47,0.0001,0.0002,0,1134,0.015,0.0001,0.0003,0.00021,ETH-1MAR24-3800-C,0.0001,3058.26,open,1.71E+12,0.00211,-0.42887,0.05469,6.00E-05,0.00551,46.11,51,50,0.0002,0.0003,3800,1/3/2024 16:00,4,3056.96,call,0.00015,0.305696,0.458544,33:47.6
25/2/2024,0,150,3058.25,0,96.37,ETH-1MAR24,3064.43,88.37,0,0.0003,0,364,0.015,0.0001,0.0002,0.000144,ETH-1MAR24-4000-C,0.0001,3058.25,open,1.71E+12,0.00172,-0.42072,0.04578,4.00E-05,0.00451,6,10,0,0.0002,0.0002,4000,1/3/2024 16:00,4,3056.96,call,0.00015,0.305696,0.458544,33:47.6
25/2/2024,0,0,3057.5,0,0,ETH-1MAR24,3063.98,133.55,0,0,0,0,0.4315,0.3945,nan,0.407564,ETH-1MAR24-1800-C,0.4125,3057.5,open,1.71E+12,0.23086,-0.03115,0.00218,0,0.99984,0,0,nan,nan,nan,1800,1/3/2024 16:00,4,3056.96,put,0,1260.996,0,37:08.3
25/2/2024,0,1,3057.5,0,349.99,ETH-1MAR24,3063.98,117.15,0,0.37,0,2,0.3685,0.3275,0.35,0.341736,ETH-1MAR24-2000-C,0.3473,3057.5,open,1.71E+12,0.25637,-0.07954,0.00636,0,0.99948,2101.04,2,2.9412,0.34,0.35,2000,1/3/2024 16:00,4,3056.96,put,0.185,1061.682208,565.5376,37:08.3
25/2/2024,0,0,3057.5,0,0,ETH-1MAR24,3063.98,117.15,0,0,0,0,0.3385,0.2935,,0.308859,ETH-1MAR24-2100-C,0.3147,3057.5,open,1.71E+12,0.26868,-0.24845,0.01986,1.00E-05,0.99821,0,0,,,,2100,1/3/2024 16:00,4,3056.96,put,0,962.025312,0,37:08.3
25/2/2024,0,0,3057.5,0,0,ETH-1MAR24,3063.98,116.45,0,0,0,1,0.309,0.26,0.105,0.276067,ETH-1MAR24-2200-C,0.2822,3057.5,open,1.71E+12,0.2802,-0.62148,0.04998,4.00E-05,0.99502,0,0,,,,2200,1/3/2024 16:00,4,3056.96,put,0,862.674112,0,37:08.3
