instrument_name,tick_size_steps,quote_currency,min_trade_amount,counter_currency,settlement_period,settlement_currency,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,option_type,expiration_timestamp,creation_timestamp,instrument_id,base_currency,contract_size,tick_size,instrument_type,taker_commission,maker_commission,strike,is_active,kind,rfq,price_index,creation_date,expiration_date,Date,Time
ETH-9FEB24-2000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,week,ETH,0.0001,250,0.0003,call,1707465600000,1705564860000,289150,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00,2024-02-07,21:16:19.346976
ETH-9FEB24-2000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,week,ETH,0.0001,250,0.0003,put,1707465600000,1705564860000,289151,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00,2024-02-07,21:16:19.346976
ETH-9FEB24-2050-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,week,ETH,0.0001,250,0.0003,call,1707465600000,1706018700000,289953,ETH,1.0,0.0001,reversed,0.0003,0.0003,2050.0,True,option,False,eth_usd,2024-01-23 14:05:00,2024-02-09 08:00:00,2024-02-07,21:16:19.346976
ETH-9FEB24-2050-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,week,ETH,0.0001,250,0.0003,put,1707465600000,1706018700000,289954,ETH,1.0,0.0001,reversed,0.0003,0.0003,2050.0,True,option,False,eth_usd,2024-01-23 14:05:00,2024-02-09 08:00:00,2024-02-07,21:16:19.346976
ETH-9FEB24-2100-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,week,ETH,0.0001,250,0.0003,call,1707465600000,1705607700000,289209,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2024-01-18 19:55:00,2024-02-09 08:00:00,2024-02-07,21:16:19.346976
ETH-9FEB24-2100-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,week,ETH,0.0001,250,0.0003,put,1707465600000,1705607700000,289210,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2024-01-18 19:55:00,2024-02-09 08:00:00,2024-02-07,21:16:19.346976
ETH-9FEB24-2150-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,week,ETH,0.0001,250,0.0003,call,1707465600000,1706014260000,289932,ETH,1.0,0.0001,reversed,0.0003,0.0003,2150.0,True,option,False,eth_usd,2024-01-23 12:51:00,2024-02-09 08:00:00,2024-02-07,21:16:19.346976
ETH-9FEB24-2150-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,week,ETH,0.0001,250,0.0003,put,1707465600000,1706014260000,289933,ETH,1.0,0.0001,reversed,0.0003,0.0003,2150.0,True,option,False,eth_usd,2024-01-23 12:51:00,2024-02-09 08:00:00,2024-02-07,21:16:19.346976
ETH-9FEB24-2200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,week,ETH,0.0001,250,0.0003,call,1707465600000,1705564860000,289152,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00,2024-02-07,21:16:19.346976
ETH-9FEB24-2200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,USD,week,ETH,0.0001,250,0.0003,put,1707465600000,1705564860000,289153,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00,2024-02-07,21:16:19.346976
